DATA DA VENDA,SETOR,PRODUTO,VENDEDOR,REGIÃO,ESTADO,CLIENTE,FATURAMENTO,MARGEM DE LUCRO,LUCRO_CALCULADO
2035-06-18 00:00:00,Congelados,Pizza,Jonas,Sul,Paraná,Atacarejo,815.35,0.09,73.38
2035-06-19 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Rio Grande do Norte,Varejo,977.64,0.19,185.75
2035-06-19 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacado,896.63,0.05,106.51
2035-06-20 00:00:00,Congelados,Lasanha,Amaral,Sudeste,São Paulo,Atacarejo,571.43,0.06,34.29
2035-06-20 00:00:00,Carnes,Suína,Amaral,Sul,Santa Catarina,Varejo,944.29,0.08,75.54
2035-06-20 00:00:00,Bebidas,Refrigerantes,Leo,Sudeste,Rio de Janeiro,Varejo,777.92,0.14,108.91
2035-06-20 00:00:00,Congelados,Pizza,Leo,Sudeste,São Paulo,Atacado,896.63,0.12,106.51
2035-06-20 00:00:00,Laticínio,Leite,Amaral,Nordeste,Sergipe,Atacado,1103.48,0.14,154.49
2035-06-20 00:00:00,Congelados,Pizza,Leo,Sudeste,São Paulo,Atacado,1135.34,0.15,170.3
2035-06-20 00:00:00,Laticínio,Sorvete,Daniele,Sudeste,Minas Gerais,Varejo,1486.14,0.17,252.64
2035-06-21 00:00:00,Congelados,Pizza,Amaral,Sul,Rio Grande do Sul,Varejo,1099.0,0.12,131.88
2035-06-21 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Atacarejo,1303.93,0.07,91.28
2035-06-21 00:00:00,Bebidas,Cervejas,Evandro,Nordeste,Bahia,Atacado,1469.8,0.05,73.49
2035-06-22 00:00:00,Carnes,Bovina,Leo,Sudeste,São Paulo,Atacarejo,1282.91,0.12,153.95
2035-06-22 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Bahia,Atacarejo,1360.96,0.13,176.92
2035-06-22 00:00:00,Carnes,Frango,Vanessa,Nordeste,Sergipe,Atacarejo,1126.11,0.17,191.44
2035-06-22 00:00:00,Bebidas,Refrigerantes,Leo,Nordeste,Rio Grande do Norte,Atacarejo,1048.63,0.09,94.38
2035-06-22 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Varejo,1290.06,0.11,141.91
2035-06-22 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,Rio de Janeiro,Atacarejo,1437.03,0.1,143.7
2035-06-23 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Paraná,Atacarejo,1080.85,0.12,129.7
2035-06-23 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacado,1448.11,0.05,72.41
2035-06-23 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Santa Catarina,Atacado,896.63,0.12,106.51
2035-06-23 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Rio Grande do Norte,Atacado,1150.55,0.14,161.08
2035-06-24 00:00:00,Congelados,Pizza,Leo,Nordeste,Bahia,Varejo,1398.01,0.14,195.72
2035-06-24 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,1427.01,0.14,199.78
2035-06-24 00:00:00,Bebidas,Refrigerantes,Leo,Sul,Rio Grande do Sul,Varejo,1285.17,0.1,128.52
2035-06-24 00:00:00,Carnes,Suína,Amaral,Sul,Paraná,Atacado,1415.25,0.12,169.83
2035-06-25 00:00:00,Congelados,Lasanha,Leo,Sul,Rio Grande do Sul,Atacado,1177.95,0.08,94.24
2035-06-25 00:00:00,Laticínio,Sorvete,Daniele,Sul,Paraná,Atacarejo,1183.36,0.12,106.51
2035-06-25 00:00:00,Congelados,Lasanha,Leo,Nordeste,Bahia,Varejo,1341.42,0.12,160.97
2035-06-25 00:00:00,Carnes,Suína,Jonas,Sul,Rio Grande do Sul,Atacado,1405.88,0.12,168.71
2035-06-26 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Santa Catarina,Atacarejo,1470.9,0.16,235.34
2035-06-26 00:00:00,Carnes,Suína,Daniele,Sul,Rio Grande do Sul,Atacado,1345.86,0.12,161.5
2035-06-26 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,Rio de Janeiro,Varejo,1353.27,0.14,189.46
2035-06-26 00:00:00,Laticínio,Leite,Amaral,Nordeste,Bahia,Varejo,1133.48,0.09,102.01
2035-06-26 00:00:00,Bebidas,Cervejas,Daniele,Sul,Rio Grande do Sul,Varejo,1419.48,0.08,113.56
2035-06-27 00:00:00,Congelados,Lasanha,Vanessa,Sul,Paraná,Atacado,1128.13,0.05,56.41
2035-06-27 00:00:00,Laticínio,Coalhada,Amaral,Sudeste,Rio de Janeiro,Varejo,896.63,0.05,106.51
2035-06-27 00:00:00,Laticínio,Sorvete,Evandro,Sul,Santa Catarina,Varejo,1247.95,0.08,99.84
2035-06-27 00:00:00,Laticínio,Sorvete,Leo,Sul,Rio Grande do Sul,Varejo,1442.67,0.06,86.56
2035-06-28 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,896.63,0.18,106.51
2035-01-31 00:00:00,Laticínio,Leite,Amaral,Nordeste,Sergipe,Atacarejo,896.63,0.11,106.51
2035-06-28 00:00:00,Congelados,Lasanha,Leo,Sul,Rio Grande do Sul,Varejo,1310.15,0.08,104.81
2035-06-28 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,Rio de Janeiro,Atacado,1297.8,0.07,90.85
2035-06-29 00:00:00,Carnes,Frango,Daniele,Nordeste,Sergipe,Atacarejo,1060.44,0.12,106.51
2035-06-29 00:00:00,Bebidas,Refrigerantes,Daniele,Nordeste,Bahia,Atacarejo,1409.83,0.1,140.98
2035-06-29 00:00:00,Carnes,Bovina,Vanessa,Sudeste,Rio de Janeiro,Varejo,896.63,0.09,106.51
2035-06-30 00:00:00,Laticínio,Coalhada,Amaral,Sul,Santa Catarina,Varejo,896.63,0.15,106.51
2035-06-30 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,São Paulo,Varejo,1090.28,0.09,98.13
2035-06-30 00:00:00,Congelados,Pizza,Daniele,Sul,Rio Grande do Sul,Atacado,1291.94,0.07,90.44
2035-06-30 00:00:00,Bebidas,Cervejas,Jonas,Nordeste,Sergipe,Atacarejo,1468.98,0.12,106.51
2035-06-30 00:00:00,Carnes,Suína,Amaral,Sudeste,Rio de Janeiro,Atacarejo,1224.48,0.07,85.71
2035-06-30 00:00:00,Congelados,Lasanha,Vanessa,Sul,Rio Grande do Sul,Atacarejo,1223.72,0.12,146.85
2035-07-01 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Rio Grande do Sul,Varejo,896.63,0.13,106.51
2035-07-01 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Sergipe,Varejo,1480.56,0.11,162.86
2035-07-01 00:00:00,Laticínio,Sorvete,Daniele,Sudeste,São Paulo,Varejo,851.85,0.1,85.18
2035-07-01 00:00:00,Bebidas,Sucos,Daniele,Sudeste,Minas Gerais,Varejo,840.31,0.09,75.63
2035-07-01 00:00:00,Congelados,Lasanha,Leo,Sul,Santa Catarina,Atacado,765.16,0.05,38.26
2035-07-01 00:00:00,Carnes,Bovina,Evandro,Sul,Rio Grande do Sul,Atacado,997.08,0.12,106.51
2035-07-02 00:00:00,Laticínio,Sorvete,Jonas,Sul,Santa Catarina,Varejo,679.65,0.16,108.74
2035-07-02 00:00:00,Laticínio,Queijo,Daniele,Sul,Rio Grande do Sul,Varejo,561.44,0.16,89.83
2035-07-02 00:00:00,Laticínio,Queijo,Jonas,Sudeste,São Paulo,Atacado,691.99,0.09,62.28
2035-07-02 00:00:00,Bebidas,Cervejas,Amaral,Sul,Rio Grande do Sul,Atacado,607.55,0.12,72.91
2035-07-03 00:00:00,Carnes,Frango,Vanessa,Sul,Rio Grande do Sul,Atacado,719.85,0.12,86.38
2035-07-03 00:00:00,Carnes,Bovina,Jonas,Nordeste,Bahia,Atacarejo,907.78,0.14,127.09
2035-01-31 00:00:00,Congelados,Lasanha,Evandro,Sudeste,Minas Gerais,Atacado,769.41,0.06,46.16
2035-07-04 00:00:00,Laticínio,Leite,Evandro,Sul,Paraná,Varejo,538.19,0.09,48.44
2035-07-04 00:00:00,Laticínio,Coalhada,Amaral,Sudeste,Rio de Janeiro,Atacarejo,621.22,0.05,31.06
2035-07-04 00:00:00,Carnes,Suína,Daniele,Sul,Rio Grande do Sul,Varejo,589.15,0.12,70.7
2035-07-04 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Sergipe,Atacarejo,896.63,0.05,106.51
2035-07-05 00:00:00,Congelados,Pizza,Vanessa,Sudeste,São Paulo,Atacarejo,587.41,0.07,41.12
2035-07-05 00:00:00,Carnes,Bovina,Vanessa,Sul,Rio Grande do Sul,Varejo,691.97,0.11,76.12
2035-07-05 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Rio Grande do Sul,Atacado,643.02,0.1,64.3
2035-07-06 00:00:00,Laticínio,Queijo,Leo,Sul,Paraná,Atacado,752.68,0.09,67.74
2035-07-06 00:00:00,Carnes,Frango,Amaral,Sudeste,São Paulo,Atacado,694.45,0.1,69.45
2035-07-07 00:00:00,Congelados,Lasanha,Jonas,Nordeste,Rio Grande do Norte,Varejo,715.21,0.18,128.74
2035-07-07 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Varejo,949.4,0.12,106.51
2035-07-07 00:00:00,Carnes,Suína,Leo,Sul,Paraná,Varejo,680.66,0.08,54.45
2035-07-07 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,Minas Gerais,Varejo,969.98,0.1,97.0
2035-07-07 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Atacado,896.63,0.18,106.51
2035-07-08 00:00:00,Laticínio,Queijo,Leo,Sudeste,Minas Gerais,Varejo,558.02,0.11,61.38
2035-07-08 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Atacarejo,747.7,0.09,67.29
2035-07-08 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Bahia,Varejo,896.63,0.12,106.51
2035-07-08 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Bahia,Atacado,624.57,0.11,68.7
2035-07-08 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,822.0,0.14,115.08
2035-07-09 00:00:00,Carnes,Suína,Daniele,Nordeste,Bahia,Atacarejo,655.79,0.19,124.6
2035-07-09 00:00:00,Laticínio,Sorvete,Leo,Nordeste,Bahia,Varejo,896.63,0.15,106.51
2035-07-09 00:00:00,Laticínio,Leite,Amaral,Sudeste,Rio de Janeiro,Atacarejo,650.93,0.12,78.11
2035-07-10 00:00:00,Laticínio,Coalhada,Amaral,Sudeste,Rio de Janeiro,Atacarejo,597.5,0.17,101.58
2035-07-10 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Minas Gerais,Atacado,876.83,0.07,61.38
2035-07-11 00:00:00,Carnes,Suína,Vanessa,Sudeste,Rio de Janeiro,Varejo,761.56,0.19,144.7
2035-07-11 00:00:00,Carnes,Suína,Vanessa,Sul,Santa Catarina,Varejo,675.13,0.19,128.27
2035-07-11 00:00:00,Bebidas,Sucos,Jonas,Sul,Santa Catarina,Varejo,791.31,0.1,79.13
2035-07-11 00:00:00,Carnes,Frango,Jonas,Sul,Santa Catarina,Atacarejo,897.32,0.08,71.79
2035-07-11 00:00:00,Bebidas,Sucos,Daniele,Sudeste,São Paulo,Varejo,807.1,0.06,48.43
2035-07-11 00:00:00,Congelados,Lasanha,Daniele,Nordeste,Bahia,Atacarejo,553.41,0.06,33.2
2035-07-11 00:00:00,Laticínio,Leite,Leo,Sudeste,São Paulo,Varejo,908.44,0.06,54.51
2035-07-11 00:00:00,Laticínio,Sorvete,Jonas,Sudeste,Minas Gerais,Atacado,606.32,0.07,42.44
2035-01-31 00:00:00,Bebidas,Sucos,Jonas,Sudeste,São Paulo,Varejo,739.67,0.08,59.17
2035-07-12 00:00:00,Laticínio,Sorvete,Daniele,Sul,Paraná,Atacado,679.84,0.18,122.37
2035-07-12 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Sergipe,Atacado,631.08,0.07,44.18
2035-07-13 00:00:00,Laticínio,Coalhada,Leo,Sudeste,Minas Gerais,Atacado,691.21,0.16,110.59
2035-07-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Minas Gerais,Atacarejo,656.96,0.19,124.82
2035-07-13 00:00:00,Bebidas,Cervejas,Leo,Sul,Santa Catarina,Atacarejo,569.1,0.09,51.22
2035-01-31 00:00:00,Carnes,Frango,Jonas,Sudeste,São Paulo,Atacado,789.51,0.12,106.51
2035-01-31 00:00:00,Laticínio,Leite,Vanessa,Sudeste,São Paulo,Varejo,769.67,0.15,115.45
2035-07-13 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Atacado,545.43,0.13,70.91
2035-07-13 00:00:00,Bebidas,Cervejas,Leo,Sudeste,São Paulo,Varejo,896.63,0.05,106.51
2035-07-13 00:00:00,Carnes,Suína,Daniele,Nordeste,Rio Grande do Norte,Atacado,896.63,0.09,106.51
2035-07-14 00:00:00,Laticínio,Sorvete,Jonas,Sul,Paraná,Varejo,628.07,0.13,81.65
2035-07-15 00:00:00,Bebidas,Cervejas,Amaral,Nordeste,Rio Grande do Norte,Atacado,843.47,0.1,84.35
2035-07-15 00:00:00,Congelados,Lasanha,Leo,Sudeste,Rio de Janeiro,Atacarejo,922.72,0.12,106.51
2035-07-15 00:00:00,Laticínio,Queijo,Vanessa,Sul,Santa Catarina,Atacado,857.65,0.05,42.88
2035-07-15 00:00:00,Bebidas,Sucos,Evandro,Nordeste,Bahia,Varejo,628.59,0.19,119.43
2035-07-15 00:00:00,Congelados,Pizza,Daniele,Nordeste,Sergipe,Varejo,872.9,0.14,122.21
2035-07-16 00:00:00,Bebidas,Refrigerantes,Leo,Nordeste,Bahia,Atacarejo,752.97,0.12,90.36
2035-07-16 00:00:00,Laticínio,Coalhada,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,702.62,0.15,105.39
2035-07-16 00:00:00,Carnes,Frango,Leo,Sul,Santa Catarina,Varejo,941.9,0.14,131.87
2035-07-17 00:00:00,Carnes,Suína,Amaral,Sul,Rio Grande do Sul,Varejo,878.44,0.08,70.28
2035-01-31 00:00:00,Carnes,Frango,Daniele,Nordeste,Rio Grande do Norte,Atacado,863.67,0.11,95.0
2035-07-18 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Rio Grande do Norte,Varejo,926.21,0.13,120.41
2035-07-18 00:00:00,Carnes,Bovina,Vanessa,Sul,Rio Grande do Sul,Atacarejo,632.35,0.11,69.56
2035-07-18 00:00:00,Carnes,Suína,Leo,Sudeste,Rio de Janeiro,Atacarejo,777.46,0.13,101.07
2035-07-18 00:00:00,Carnes,Bovina,Amaral,Sul,Rio Grande do Sul,Atacado,949.1,0.09,85.42
2035-07-19 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Paraná,Atacado,535.22,0.09,48.17
2035-07-19 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Santa Catarina,Varejo,785.24,0.1,78.52
2035-07-19 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,739.96,0.09,66.6
2035-07-19 00:00:00,Congelados,Lasanha,Daniele,Nordeste,Sergipe,Varejo,540.78,0.08,43.26
2035-07-20 00:00:00,Congelados,Pizza,Leo,Nordeste,Rio Grande do Norte,Atacarejo,658.28,0.1,65.83
2035-07-20 00:00:00,Laticínio,Queijo,Vanessa,Sul,Paraná,Varejo,825.6,0.15,123.84
2035-07-20 00:00:00,Congelados,Lasanha,Vanessa,Sul,Rio Grande do Sul,Atacarejo,769.86,0.13,100.08
2035-07-20 00:00:00,Carnes,Suína,Daniele,Sul,Santa Catarina,Atacado,963.8,0.07,67.47
2035-07-20 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Sergipe,Varejo,543.18,0.18,97.77
2035-07-21 00:00:00,Congelados,Pizza,Evandro,Nordeste,Sergipe,Atacado,564.32,0.1,56.43
2035-07-21 00:00:00,Laticínio,Sorvete,Leo,Sul,Rio Grande do Sul,Atacarejo,896.63,0.16,106.51
2035-07-22 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,São Paulo,Atacarejo,703.33,0.08,56.27
2035-07-22 00:00:00,Carnes,Bovina,Vanessa,Sul,Rio Grande do Sul,Varejo,598.01,0.13,77.74
2035-07-22 00:00:00,Laticínio,Coalhada,Evandro,Sul,Rio Grande do Sul,Atacarejo,729.84,0.15,109.48
2035-07-22 00:00:00,Laticínio,Coalhada,Amaral,Sul,Rio Grande do Sul,Varejo,641.58,0.08,51.33
2035-07-22 00:00:00,Congelados,Pizza,Jonas,Sul,Rio Grande do Sul,Varejo,797.53,0.13,103.68
2035-07-23 00:00:00,Bebidas,Sucos,Leo,Nordeste,Rio Grande do Norte,Atacarejo,586.84,0.19,111.5
2035-07-23 00:00:00,Carnes,Frango,Leo,Sudeste,Rio de Janeiro,Atacado,782.36,0.19,148.65
2035-07-23 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,797.74,0.05,39.89
2035-07-23 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Sergipe,Atacado,835.74,0.16,133.72
2035-07-23 00:00:00,Congelados,Lasanha,Daniele,Nordeste,Bahia,Atacarejo,814.69,0.08,65.18
2035-07-23 00:00:00,Congelados,Lasanha,Leo,Sul,Paraná,Atacarejo,851.25,0.15,127.69
2035-07-24 00:00:00,Laticínio,Sorvete,Daniele,Nordeste,Bahia,Atacarejo,921.15,0.17,156.6
2035-07-24 00:00:00,Laticínio,Leite,Daniele,Nordeste,Sergipe,Atacado,678.07,0.13,88.15
2035-07-24 00:00:00,Carnes,Frango,Leo,Sudeste,São Paulo,Atacado,763.17,0.17,129.74
2035-07-24 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Sergipe,Varejo,811.9,0.11,89.31
2035-07-24 00:00:00,Bebidas,Cervejas,Amaral,Nordeste,Sergipe,Atacado,764.41,0.05,38.22
2035-07-25 00:00:00,Bebidas,Sucos,Leo,Sudeste,Minas Gerais,Varejo,615.78,0.07,43.1
2035-07-25 00:00:00,Laticínio,Sorvete,Jonas,Sudeste,Minas Gerais,Varejo,790.72,0.12,106.51
2035-07-25 00:00:00,Laticínio,Leite,Jonas,Sudeste,Minas Gerais,Atacado,688.37,0.05,34.42
2035-07-26 00:00:00,Laticínio,Queijo,Leo,Sul,Santa Catarina,Atacado,958.03,0.13,124.54
2035-07-26 00:00:00,Laticínio,Coalhada,Evandro,Nordeste,Rio Grande do Norte,Atacado,872.7,0.06,52.36
2035-07-26 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Sergipe,Atacado,784.52,0.18,141.21
2035-01-31 00:00:00,Laticínio,Leite,Leo,Nordeste,Sergipe,Varejo,635.03,0.05,31.75
2035-07-27 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,São Paulo,Atacarejo,525.72,0.08,42.06
2035-07-27 00:00:00,Congelados,Pizza,Jonas,Sudeste,Minas Gerais,Atacarejo,530.91,0.07,37.16
2035-07-27 00:00:00,Carnes,Bovina,Vanessa,Sudeste,Minas Gerais,Atacado,796.7,0.16,127.47
2035-07-27 00:00:00,Bebidas,Sucos,Leo,Sudeste,Rio de Janeiro,Atacado,654.76,0.17,111.31
2035-07-27 00:00:00,Bebidas,Sucos,Amaral,Nordeste,Sergipe,Varejo,864.82,0.18,155.67
2035-07-27 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Atacarejo,950.39,0.15,142.56
2035-07-27 00:00:00,Congelados,Lasanha,Amaral,Sul,Rio Grande do Sul,Atacarejo,847.87,0.18,152.62
2035-07-28 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Sergipe,Atacarejo,997.15,0.06,59.83
2035-07-28 00:00:00,Laticínio,Queijo,Leo,Sul,Rio Grande do Sul,Varejo,862.28,0.15,129.34
2035-07-28 00:00:00,Laticínio,Sorvete,Evandro,Sudeste,São Paulo,Varejo,868.74,0.18,156.37
2035-07-28 00:00:00,Congelados,Pizza,Leo,Sul,Santa Catarina,Atacarejo,788.77,0.16,126.2
2035-07-28 00:00:00,Carnes,Bovina,Leo,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.14,106.51
2035-07-29 00:00:00,Carnes,Suína,Vanessa,Sudeste,Minas Gerais,Atacarejo,709.57,0.17,120.63
2035-07-29 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Rio Grande do Sul,Varejo,824.35,0.12,106.51
2035-07-29 00:00:00,Laticínio,Queijo,Leo,Nordeste,Bahia,Atacado,924.27,0.15,138.64
2035-07-29 00:00:00,Bebidas,Cervejas,Leo,Sul,Santa Catarina,Atacado,750.07,0.05,37.5
2035-07-29 00:00:00,Laticínio,Leite,Vanessa,Sudeste,Rio de Janeiro,Varejo,669.74,0.17,113.86
2035-07-30 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Minas Gerais,Atacado,543.8,0.14,76.13
2035-07-30 00:00:00,Congelados,Pizza,Daniele,Nordeste,Sergipe,Varejo,740.09,0.14,103.61
2035-07-30 00:00:00,Congelados,Lasanha,Leo,Sul,Santa Catarina,Atacarejo,612.96,0.12,73.56
2035-07-30 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,959.53,0.1,95.95
2035-07-30 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Bahia,Atacarejo,934.59,0.16,149.53
2035-07-30 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Atacarejo,592.79,0.18,106.7
2035-07-30 00:00:00,Congelados,Pizza,Amaral,Sudeste,São Paulo,Atacarejo,766.1,0.11,84.27
2035-07-30 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,São Paulo,Atacado,567.15,0.13,73.73
2035-07-31 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,838.18,0.12,106.51
2035-07-31 00:00:00,Congelados,Pizza,Leo,Sudeste,Rio de Janeiro,Atacado,776.5,0.08,62.12
2035-07-31 00:00:00,Laticínio,Sorvete,Daniele,Nordeste,Sergipe,Atacarejo,882.09,0.12,105.85
2035-07-31 00:00:00,Congelados,Pizza,Amaral,Sul,Paraná,Atacarejo,579.44,0.06,34.77
2035-08-01 00:00:00,Congelados,Pizza,Daniele,Sul,Rio Grande do Sul,Atacarejo,570.2,0.06,34.21
2035-08-01 00:00:00,Carnes,Suína,Evandro,Nordeste,Sergipe,Atacarejo,904.81,0.13,117.63
2035-08-01 00:00:00,Carnes,Suína,Jonas,Nordeste,Bahia,Atacarejo,817.81,0.12,106.51
2035-08-01 00:00:00,Carnes,Bovina,Evandro,Nordeste,Sergipe,Atacarejo,587.23,0.09,52.85
2035-08-01 00:00:00,Carnes,Frango,Amaral,Sudeste,Rio de Janeiro,Atacarejo,666.26,0.11,73.29
2035-08-01 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,Atacado,539.02,0.1,53.9
2035-08-02 00:00:00,Congelados,Pizza,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,780.31,0.13,101.44
2035-08-02 00:00:00,Laticínio,Coalhada,Daniele,Nordeste,Bahia,Atacarejo,918.77,0.15,137.82
2035-08-02 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Rio de Janeiro,Atacado,628.56,0.09,56.57
2035-08-02 00:00:00,Bebidas,Sucos,Jonas,Nordeste,Rio Grande do Norte,Atacarejo,638.93,0.13,83.06
2035-08-02 00:00:00,Congelados,Pizza,Amaral,Sul,Paraná,Atacado,541.72,0.19,102.93
2035-08-02 00:00:00,Congelados,Lasanha,Amaral,Sudeste,Rio de Janeiro,Varejo,539.96,0.16,86.39
2035-08-02 00:00:00,Laticínio,Queijo,Leo,Sul,Paraná,Atacado,659.89,0.18,118.78
2035-08-03 00:00:00,Congelados,Pizza,Leo,Sudeste,Minas Gerais,Varejo,680.69,0.12,81.68
2035-08-03 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Minas Gerais,Atacarejo,790.4,0.12,106.51
2035-08-03 00:00:00,Bebidas,Sucos,Daniele,Nordeste,Bahia,Atacarejo,999.48,0.09,89.95
2035-08-04 00:00:00,Carnes,Suína,Amaral,Sudeste,São Paulo,Varejo,521.11,0.07,36.48
2035-08-04 00:00:00,Congelados,Pizza,Leo,Nordeste,Rio Grande do Norte,Atacado,584.89,0.09,52.64
2035-08-04 00:00:00,Laticínio,Queijo,Amaral,Nordeste,Sergipe,Atacado,876.04,0.07,61.32
2035-08-04 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Varejo,896.63,0.19,106.51
2035-08-04 00:00:00,Bebidas,Cervejas,Evandro,Sudeste,Minas Gerais,Atacarejo,580.83,0.06,34.85
2035-08-04 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,Atacarejo,804.18,0.12,96.5
2035-08-05 00:00:00,Laticínio,Queijo,Vanessa,Sul,Paraná,Varejo,567.19,0.05,28.36
2035-08-05 00:00:00,Congelados,Lasanha,Amaral,Sudeste,São Paulo,Atacado,567.81,0.17,96.53
2035-08-05 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Atacado,737.96,0.07,51.66
2035-08-05 00:00:00,Carnes,Frango,Vanessa,Sudeste,São Paulo,Atacado,978.27,0.12,106.51
2035-08-06 00:00:00,Bebidas,Cervejas,Jonas,Sul,Santa Catarina,Atacado,604.36,0.17,102.74
2035-08-06 00:00:00,Laticínio,Sorvete,Vanessa,Sul,Santa Catarina,Atacarejo,959.18,0.11,105.51
2035-08-06 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Atacarejo,855.25,0.12,106.51
2035-08-06 00:00:00,Bebidas,Refrigerantes,Leo,Nordeste,Bahia,Varejo,896.63,0.15,106.51
2035-08-06 00:00:00,Laticínio,Queijo,Vanessa,Sul,Rio Grande do Sul,Varejo,665.85,0.08,53.27
2035-08-08 00:00:00,Carnes,Frango,Amaral,Sudeste,São Paulo,Atacarejo,709.35,0.11,78.03
2035-08-08 00:00:00,Carnes,Frango,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,682.91,0.05,34.15
2035-08-08 00:00:00,Carnes,Bovina,Jonas,Nordeste,Rio Grande do Norte,Atacarejo,676.77,0.14,94.75
2035-08-08 00:00:00,Congelados,Lasanha,Leo,Sul,Santa Catarina,Varejo,643.31,0.08,51.46
2035-08-08 00:00:00,Bebidas,Refrigerantes,Amaral,Sul,Santa Catarina,Atacarejo,751.7,0.07,52.62
2035-08-08 00:00:00,Laticínio,Leite,Amaral,Sudeste,Minas Gerais,Atacarejo,851.92,0.12,102.23
2035-08-08 00:00:00,Carnes,Frango,Jonas,Nordeste,Rio Grande do Norte,Varejo,561.16,0.07,39.28
2035-08-09 00:00:00,Bebidas,Sucos,Evandro,Sul,Paraná,Varejo,570.84,0.17,97.04
2035-08-09 00:00:00,Carnes,Frango,Vanessa,Nordeste,Rio Grande do Norte,Atacado,977.29,0.06,58.64
2035-08-09 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Varejo,759.46,0.14,106.32
2035-08-09 00:00:00,Bebidas,Sucos,Amaral,Sudeste,Minas Gerais,Varejo,896.63,0.07,106.51
2035-08-10 00:00:00,Carnes,Suína,Daniele,Nordeste,Sergipe,Varejo,862.52,0.09,77.63
2035-08-11 00:00:00,Laticínio,Leite,Vanessa,Sul,Rio Grande do Sul,Atacarejo,792.19,0.1,79.22
