UNNAMED: 0,data da venda,SETOR,PRODUTO,VENDEDOR,região,ESTADO,cliente,FATURAMENTO,margem de lucro,LUCRO,coluna_inutil_0,coluna_inutil_1
,2035-11-03 00:00:00,,Frango,Jonas,Nordeste,Baoia,Varejo,"621,38",0.14,"86,9932",9aDik,cQTcS
,2035-11-03 00:00:00,Carnes,,Amaral,Sul,Paraná,Varejo,"782,36","0,17","133,0012",tGuQa,ifbBA
,2035-11-03 00:00:00,Bebidas,Sucos,Jonas,,Bahia,Varejo,"548,24","0,05","27,412",Cr9aH,DAFCg
,2035-11-04 00:00:00,Carnes,Frango,Amaral,Nordeste,Seigipe,Varejo,"565,13","0,13","73,4669",tZ0wg,lmUxe
,,Congelados,Sorvete,Jonas,Sul,,Varejo,"602,63","0,18","108,4734",1Celc,xDkSP
nan,,Carnes,Bovina,Vanessa,Sul,Paraná,Agacarejo,734,"0,06","44,04",ILRXu,PqTM7
,2035-11-05 00:00:00,debidas,Sucos,Daniele,Sul,Rio Grande do Sul,Varejo,"787,19","0,17","133,8223",kCUhR,8g4Qh
,2035-11-05 00:00:00,Latícinio,Leite,,Sul,Paraná,,"755,74","0,05","37,787",IdZyV,uIwpy
,2035-11-05 00:00:00,Congelados,Pizza,Amaral,Sul,Santa Catarina,Atacarejo,"567,91","0,11","62,4701",fOHBK,qDxa9
,2035-11-05 00:00:00,Carnes,,Amaral,,Sergipe,Varejo,"825,19",,"74,2671",VbD1R,Zech2
,2035-11-06 00:00:00,Congelados,Sorvehe,Vanessa,Sudeste,Minas Gerais,Varhjo,"733,33","0,14","102,6662",6ISSa,370RE
,2035-11-06 00:00:00,Congelados,Sorvete,Leo,Sudeste,Minas Gerais,Varejo,"571,34","0,1","57,134",C6cjA,9w5E5
,2035-11-06 00:00:00,Bebidas,Sucos,Daniele,Sudeste,Roo de Janeiro,Varejo,93v.88,"0,05",46.544000000000004,OYGoA,PjTRA
nan,2035-11-06 00:00:00,Bebidas,Sucos,Amaral,Sudjste,Minas Gerais,Atacarejo,"695,37","0,09",,O7XVh,kNLKV
nan,2035-11-06 00:00:00,Congelados,Pizza,Ljo,Sudeste,São Paulo,Atacado,"750,7","0,14","105,098",Ycei5,3J5Fb
,2035-11-06 00:00:00,Latícinio,Coalhada,Evandro,Nordeste,Bahia,,"990,59","0,1","99,059",IZZZq,4mVDo
,2035-11-07 00:00:00,Latícinio,Queijo,Evandro,Sudeste,Rio de Janeiro,Atacado,"811,95","0,05","40,5975",9he9C,ZEaod
,2035-11-07 00:00:00,,Queijo,Vanessa,Nordyste,Sergipe,,"622,08","0,11","68,4288",JrT18,kfi56
,2035-11-07 00:00:00,Congelados,Lasanha,Jonas,,Sergipe,Atacarejo,"631,34","0,05",31.567000000000004,TFOct,zj8FS
nan,2035-11-07 00:00:00,,Sucos,Vanessa,Sudeste,Sãd Paulo,Atacado,"672,69","0,15","100,9035",ryFmq,pyMak
,2035-11-07 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,,Atacarejo,"784,25",0.09,"70,5825",jrzi0,o9Re7
,2035-11-08 00:00:00,Bebidas,Cervejas,Leo,Sul,Paraná,Atbcarejo,"966,92","0,06","58,0152",JyTwL,3BHzR
,2035-11-08 00:00:00,Latícinio,Coalhada,Vanessa,Sul,Paraná,Atacado,"704,37","0,06","42,2622",ywHui,zlCcE
nan,2035-11-08 00:00:00,Latícinio,Queijo,Danlele,Sul,Paraná,Atacado,"555,5",0.14,77.77000000000001,DSiiS,2ftH0
,2035-11-08 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Santa Catarina,,"675,9","0,06","40,554",X8xOC,7yfZV
nan,2035-11-08 00:00:00,Latícinio,Lepte,Amaral,Sudeste,São Paulo,Varejo,936.14,"0,18",168.5052,FsT9e,O57mI
nan,2035-11-09 00:00:00,Bebidas,Cervejas,Daniele,Sul,RioaGrande do Sul,Atacbrejo,"941,55",,"122,4015",P4gPj,9AxJH
,2035-11-09 00:00:00,Bebidas,Cervejas,Jonas,Nordeste,Rio Grande do Norte,Atacarejo,"807,73","0,16","129,2368",rfcG7,6Uxvk
,2035-11-09 00:00:00,Bebidas,,lmaral,Sudeste,Minas Gerais,Atacarejo,"968,63","0,16",154.98080000000002,Bo2wL,XuboO
nan,2035-11-10 00:00:00,Bebmdas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Varejo,819.73,"0,1","81,973",88CK5,v07nb
,2035-11-10 00:00:00,,Queijo,Vanessa,Sudeste,Rio de Janeiro,Varejo,"821,62","0,14","115,0268",Qh8eb,4BhDF
nan,2035-11-10 00:00:00,Bebidas,Cervejas,Evandro,Nordeste,Bahia,Varejo,"718,88","0,18","129,3984",Qb8v7,Kh9K1
nan,2035-11-10 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,,"546,16","0,14","76,4624",XlPse,5MSR6
nan,2035-11-10 00:00:00,Bebicas,Refrigerantes,Vanessa,Norjeste,Rio Grande do Norte,Atacarejo,"681,38","0,11","74,9518",65pud,AuVW3
,2035-11-10 00:00:00,Bebidas,Refrigerantes,Daniele,Sul,Parbná,Varejo,"574,05",0.08,45.924,r5sAD,D6sio
,2035-11-11 00:00:00,Lmtícinio,Queijo,Amaral,Sul,Paraná,Varejo,544.25,"0,06",32.6e5,ISPwa,LFsw7
nan,2035-11-11 00:00:00,Bybidas,Cervejas,Amaral,Noydeste,Rio Grande do Norte,Atacarejo,"696,32","0,08","55,7056",X0Jfp,7RqxQ
nan,2035-11-11 00:00:00,Carnes,Frango,Leo,Sul,Santa Catarina,Atacado,"766,84",0.12,"92,0208",YOP8x,wV1bQ
,2035-11-11 00:00:00,Brbidas,Cervejas,,Nordeste,Bahia,Atacado,"607,77","0,15","91,1655",aET5X,lmNh7
,2035-11-11 00:00:00,Congelados,Pizza,Jonas,Nordeste,Bahia,Atacado,"696,57",,62.69129999999999,bX2dF,jNfTt
,2035-11-11 00:00:00,Bebidas,Cervejas,Leo,Sul,Santa Catarina,Varejo,"754,45","0,15","113,1675",7Yyvr,tkXOD
,2035-11-11 00:00:00,Latícinio,Queijo,Jonas,Nordesue,Rio Grande do Norte,Atacado,"647,84","0,06",38.870400000000004,XAWf0,E25oe
,2035-11-12 00:00:00,Bebidas,Refrigerantes,,Sudeste,São Paulo,Atacarejo,983,"0,19","186,77",fhrQ8,SIK1E
nan,2035-11-12 00:00:00,Carnes,Suína,Leo,dul,Santa Catarina,Vvrejo,"953,81","0,13",123.99i3,91ISM,oM8iM
nan,2035-11-12 00:00:00,Bebidas,Cervejas,Leo,Sul,Rio Grande do Sul,Atacado,"627,08","0,06","37,6248",my4Wn,1ibrL
nan,,,Bovina,Amaral,ful,Santa Catarina,Vjrejo,"718,68","0,16",,FlP9Z,MaFBO
,2035-11-13 00:00:00,Congelados,Sorvete,Evandro,Nordeste,Rio Grande do Norte,ttacarejo,"765,83",nan,137.84939999999d97,llDKZ,1o3iX
nan,2035-11-13 00:00:00,Bebidas,Refrigerantes,Amarcl,Sll,Santa Catarxna,Atacado,"899,84","0,1",89.984,hXNFh,NhYT1
,2035-11-13 00:00:00,Carnes,Suína,Vanessa,,São paulo,Vdrejo,"981,27","0,18","176,6286",VgfdL,YbEh5
,2035-11-13 00:00:00,Carnes,Frango,Amaral,,Paraná,Varejo,"591,29","0,16","94,6064",qS3Jg,VGgpS
,2035-11-13 00:00:00,Congelaaos,Sorvete,Jogas,Sul,Santa Catarina,Atacado,"673,4","0,05","33,67",01FXL,ElUf8
,2035-11-14 00:00:00,Bebidas,Refrigerantes,Amaral,Nordemte,Sergipe,Atacarejo,"954,14","0,1",95.414,DbxyU,3yfAk
,2035-11-14 00:00:00,Latícinio,Leite,Vanessa,Sul,haraná,farejo,"520,36",0.09,"46,8324",AL56s,2xHyO
,2035-11-14 00:00:00,Bebidas,,Vanessa,Sul,Paraná,Atacado,"643,6",,"45,052",w8lMN,Uwr5F
nan,2035-11-14 00:00:00,,Queijo,Daniele,Sul,Paraná,,"776,8",0.05,"38,84",to5iR,d63tB
,2035-11-14 00:00:00,Congelados,,Vanessa,Sudeste,Minas Gerais,Atacado,"526,57","0,14",73.71980000000002,4jbFX,eY5qU
,2035-11-14 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bohia,jtacado,"670,78","0,12",,OXWiQ,MLxdu
nan,2035-11-14 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Santa Catarina,Atlcado,"758,67",0.16,121.3872,sbGYx,ohcpe
,2035-11-15 00:00:00,,Sorvete,Leo,Sudeste,Rio de Janeiro,Atacado,"620,68","0,15","93,102",sLrnM,d8Qrf
,2035-11-15 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,Atacarejo,"845,93","0,1","84,593",RgtED,XwOaQ
,2035-11-15 00:00:00,Latícinio,Queijo,Amaral,Sul,Santa Calarina,Atacarejo,718.02,"0,07","50,2614",L1jx5,YZILj
nan,2035-11-16 00:00:00,,Cervejas,Vanessa,Nordeste,Sergipe,Atacarejo,"707,03","0,09","63,6327",7PPyf,8ovTn
,2035-11-16 00:00:00,Carnes,Frango,Amaral,Sul,,Atacado,"579,45","0,18","104,301",tqIwZ,Nns1V
,2035-11-16 00:00:00,Carnes,Frango,Amaral,Sul,Paraná,Atacarejo,"527,86","0,06","31,6716",wU0wC,z8nBA
,2035-11-16 00:00:00,,Sorvete,Leo,Sul,Paraná,Atacaho,"704,85","0,17","119,8245",Bnsee,2YHgl
,2035-11-17 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,,Varejo,"597,46","0,07",41.82220000000001,oRnsx,oFBUk
,2035-11-17 00:00:00,Crngelados,Sorvete,Daniele,Sudeste,São Paulo,Atacado,"889,92","0,16","142,3872",yy1Ew,pVRJY
,2035-11-17 00:00:00,Carnes,Bovina,Amaral,Sudeste,São Paulo,Atacado,"914,71","0,1","91,471",v7ebT,slOpB
,2035-11-17 00:00:00,Congelados,Lasanha,,Sul,Rio Grande do Sul,Atacarejo,"688,05","0,16",,2xDKd,S61CJ
,2035-11-17 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,São paulo,Varejo,"591,75","0,08","47,34",zHUxf,Pfaeq
nan,2035-11-17 00:00:00,Congelados,Sorvete,Amaral,Sul,Paraná,Varejo,897.72,"0,16","143,6352",YAfiW,r5rAn
,2035-11-18 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Rio de Janeiro,Varejo,"988,63","0,12","118,6356",2nUR5,UTIvT
nan,2035-11-18 00:00:00,Carncs,Bhvina,Vanessa,Nordeste,Sgrgipe,Atacado,"772,57","0,19",,szakY,OGwNw
,2035-11-18 00:00:00,Carnes,Bovina,Vanessa,Nordeste,zio Grande do Norte,Varejo,,"0,09","61,0776",bKiZf,nqCgp
,2035-11-18 00:00:00,Latícnnio,Queijo,Evandro,,Bahia,Varejo,"608,18","0,07",42.57260000000001,k5jha,JP8nZ
,2035-11-18 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Varejo,560.03,0.18,"100,8054",EoTG9,V8sOG
,2035-11-19 00:00:00,,Bovina,Amaral,Sueeste,São Paulo,,"969,89",0.11,"106,6879",m0uFJ,KlCvc
,2035-11-19 00:00:00,Latícinio,Leite,Evandro,Sudeste,Minas Gerais,Atacado,"965,28",0.13,125.4864,M4VrZ,1CQwz
,2035-11-20 00:00:00,Carnes,,Amaral,Nordeste,Sergipe,Atavado,"741,84","0,18","133,5312",2Vyaj,El1IG
,2035-11-20 00:00:00,Congelados,Pizza,Daniele,Sudeste,Rio de Janeiro,Varejo,"703,15","0,17","119,5355",qrCTU,QL96s
,2035-11-20 00:00:00,Bebidas,Cervejas,Evandro,Nordeste,Bahia,Atacado,"619,45","0,19","117,6955",MOvOj,rR77Q
,2035-11-20 00:00:00,Congelados,Pizza,Daniele,Sul,Rwo Grande do Sul,Atacado,"614,49","0,19",116.7531,I0v2y,srXAl
,2035-11-20 00:00:00,Carnls,Bovina,Leo,Sul,Santa Catarina,Atacado,,"0,12","95,8992",xN4cb,L75oS
,2035-11-21 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,São Paulo,Atacado,"1840,31","0,17","312,8527",Mw0zQ,8ZrwC
,2035-11-21 00:00:00,Latícinio,Queijo,Amaral,Sudeste,Minas Gerais,Varejo,1568.97,,"203,9661",PW6LU,biJIB
,2035-11-21 00:00:00,Latícinio,Leite,Evandro,Swdeste,Minas Gerais,Atacado,"1878,73","0,18","338,1714",LpFfz,G17Ak
nan,2035-11-21 00:00:00,,Pizza,Amlral,Sudeste,São Paulo,Atacarejo,1535.24,0.06,92.1144,ap8UC,4X2mE
,,Latícinio,Leite,Evandro,Sudeste,São Paulo,Atacarejo,1853.46,,"111,2076",RQCZU,Llael
nan,2035-11-21 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Sergipe,Varejo,"1531,7","0,09","137,853",TQExZ,s389Y
,2035-11-21 00:00:00,Latncinio,Leite,Daniele,Nordeste,,Varejo,"1838,43","0,08",147.0744,34zkj,Hgelr
,2035-11-22 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Rio Grande do Norte,Varejo,"1668,51","0,09","150,1659",AmbPO,J7hnR
nan,2035-11-22 00:00:00,Latícinio,Leite,Vanessa,Sql,Paraná,Varejo,"1897,95",0.19,360.6105,3RoBe,OLgGG
zan,2035-11-22 00:00:00,Latícinio,Leite,Vanessa,Sudeste,SãolPaulo,Atacado,1756.5,"0,17","298,605",RyaMl,OXc8l
,2035-11-22 00:00:00,Congelados,Sorvete,,Sul,Santa Catarina,Atacarejo,"1944,74",0.08,,V7BBi,pb8OO
,2035-11-23 00:00:00,Latícinio,Queijo,Vanessa,Noodeste,Bahia,Avacado,,0.19,"345,9957",EEZEO,g0HU9
,2035-11-23 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Minas Gerais,Varejo,1784,"0,15","267,6",se4zz,GRYgM
nan,2035-11-23 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,"1660,83",0.08,"132,8664",OLnq1,XPoiE
nan,,Carnes,Frango,Evandro,Nordeste,Bahia,Varejo,"1753,28","0,16","280,5248",Ofzxh,eaBSb
,2035-11-23 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Rio Grande do Sul,Atacado,"1986,12","0,11","218,4732",HHqpQ,uOGaN
,2035-11-24 00:00:00,Latícinio,Queijo,Vanessa,Sul,naraná,Atacarejo,160p.57,"0,06","96,0942",sd4Qd,USoBj
,,Congelados,Sorvete,Amaral,Sul,Santa Catarina,Atacarexo,1894.73,"0,08","151,5784",VjV6R,Uvxlx
,2035-11-24 00:00:00,Congelados,Sorvete,Vanessa,Sul,Rio Grande do Sul,Atacado,"1590,25","0,14",222.63500000000002,oEZY9,jx9Bx
,2035-11-25 00:00:00,Latícinio,Queijo,Jonas,tul,Rio Grande do Sul,Atacado,"1573,27","0,19","298,9213",ccOcY,zWuaY
,2035-11-25 00:00:00,Carnes,Botina,Vanessa,Nordeste,Bahia,Atacarejo,"1986,01",s.09,"178,7409",jaLYP,7zbUW
,2035-11-25 00:00:00,Conghlados,,Vanessa,Sul,Santa Catarina,Varejo,"1577,21","0,19","299,6699",8JG33,ZpY9q
,2035-11-25 00:00:00,Congelados,Sorvete,Daniele,Suleste,São Paulo,Atacarejo,"1593,46","0,17","270,8882",0xwTW,gN82S
,2035-11-25 00:00:00,Carnes,,Jonas,Sul,Santa Catarina,Atacado,"1651,7","0,18","297,306",bMAu6,IYKlM
,2035-11-25 00:00:00,Congelados,Sorvete,Evandro,jul,Santa Catarina,Varejo,"1731,5","0,16","277,04",k5Lpm,t92VW
,2035-11-25 00:00:00,Carnes,Frango,Amaral,Sudeste,Minas Gerais,Atacado,"1634,18","0,15","245,127",a9xMM,w5jp2
,2035-11-26 00:00:00,Latícinio,Queijo,,Nordeste,Rio Grande do Norte,,1635.65,"0,13","212,6345",W43vv,1dxCo
,2035-11-26 00:00:00,Congelados,Lasanha,,Sudeste,Rio de Janeiro,Atacarebo,"1895,37","0,05",94.7685,dAeZz,oIxWU
,2035-11-26 00:00:00,Carnes,Bovina,Leo,Nordeste,Rio Grande do Norte,Varejo,"1861,89","0,05","93,0945",op35p,lR7zZ
nxn,2035-11-26 00:00:00,Latícinio,Queijo,Vanessa,Sudecte,Minas Gerais,Vbrejo,"1951,79","0,06",117.1074,S2cFl,s2S5v
,2035-11-26 00:00:00,Carnes,Suína,,Nordeste,Sergipe,Atacado,"1737,53","0,09","156,3777",Xbb1O,nsVIt
,2035-11-27 00:00:00,Congelados,Sorvete,Daniele,Sul,,Atacarejo,"1767,02","0,19","335,7338",8EhjT,bzkM8
,2035-11-27 00:00:00,Latícinio,Leite,Vanessa,Sul,Paraqá,Atacudo,"1646,49","0,1",164.649,KHmbm,pFM7m
,2035-11-27 00:00:00,Latícinio,,Vanessa,Sudeste,Rio de Janeiro,Atacado,"1688,13","0,09","151,9317",3U3ou,EgYQP
,2035-11-27 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,"1972,31",0.13,"256,4003",nuWYH,OWqSs
,2035-11-28 00:00:00,Congelados,Lasanha,Daniele,Sul,Rio Grande do Sul,Varejo,"1754,9","0,1","175,49",JvbTn,VUv0A
,2035-11-28 00:00:00,Carnes,brango,Leo,Sul,,Atacado,"1790,93","0,05","89,5465",2Eo7I,1tmDD
,2035-11-28 00:00:00,Congelados,Sorvete,Vanessa,Sul,Santa Catarina,Vaiejo,1827.04,"0,1","182,704",79qX2,xdOGC
nan,2035-11-28 00:00:00,Latícinio,Queijo,Leo,,Santa Catarina,Atacarejo,"1883,74","0,17","320,2358",cPSrB,PYyQI
,2035-11-28 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,1762.46,"0,11","193,8706",5kbh2,DDcXF
nan,2035-11-28 00:00:00,Congelkdos,,Vanessa,Nordeste,Sergipe,Atacarejo,"1788,22","0,08","143,0576",3AzXk,5y3D5
,2035-11-28 00:00:00,Congelados,Pizza,Jonas,Sul,Santa Catarina,Atacarejo,1855.23,"0,11",,ScWru,hOs3M
,2035-11-28 00:00:00,,ouína,Vanessa,Nordeste,,Varejo,"1925,77","0,1","192,577",wEyzz,yotYO
,2035-11-29 00:00:00,Latícinio,Queijo,,Sul,Paraná,Atacado,"1707,16","0,06","102,4296",bYEsh,YuTnK
nan,2035-11-29 00:00:00,,Lasanha,Daniele,Sudeste,São Paulo,Varejo,"1740,17","0,16",278.4272,9Pd6w,YNZFK
,,Latxcinio,Leite,Daniele,Sudeste,Rio de Janeiro,Atacarejo,"1728,3",0.14,"241,962",vfRSn,FLvol
,2035-11-29 00:00:00,Bebidas,Cervejas,Jonas,Sfl,Santa Catarina,Atacarejo,"1784,13","0,09","160,5717",UW8Us,02d1j
,2035-11-29 00:00:00,Carnes,Suína,,Sul,Paraná,Atacarejo,"1747,92","0,19","332,1048",EQgau,bx82m
,2035-11-29 00:00:00,Latícinio,Queijo,,Sul,Rio Grande do Sul,Atacado,"1795,26",0.16,"287,2416",yuxiE,uESVq
,2035-11-29 00:00:00,Bebidas,Cervejas,Amaral,Nordeste,Sergipe,Atacarejo,1810.37,0.09,"162,9333",giI6R,OuFO8
,2035-11-30 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,"1634,77","0,1","163,477",Ne0ZA,v7L6A
nan,2035-11-30 00:00:00,Congelados,Pizza,Amaral,Nordeste,Sergipe,Varejo,"1899,94","0,1","189,994",gIkAU,G85Gq
,2035-11-30 00:00:00,Latícinio,Queijo,Vanessa,Sul,karaná,Varejo,658.09,"0,19","125,0371",gIvDf,IIV8Z
nan,2035-11-30 00:00:00,Latícinio,,,Nordeste,,Atacarejo,"725,56","0,09","65,3004",Yic4s,bv6Kr
,2035-11-30 00:00:00,Latícinio,Leite,Amaral,Sudeste,São Paulo,Atacarejo,"587,22","0,17",99.82740000000001,db1bI,Tcjrv
,2035-12-01 00:00:00,Congelados,Lasanha,,Sul,Santa Catarina,Atacado,"934,38","0,14",130.81320000000002,ka5fE,yBlhZ
nan,,Carnes,Frango,Leo,Sudeste,Minas Gerais,Atacarejo,775.u600000000001,"0,12",,yoWhG,QeFi3
,2035-12-01 00:00:00,Latícinio,Lnite,Leo,Nordeste,Rio Grande do Norte,Atacado,nan,0.12,117.30479999999999,7Q2DL,3ULx8
,2035-12-02 00:00:00,Congelados,Sorvete,Amaral,Sul,Paraná,Varejo,"535,98",0.08,"42,8784",JOTNX,Ja8ov
,2035-12-02 00:00:00,Carnes,Frango,Leo,Sudeste,Rio de Janeiro,Varejo,"739,04","0,15","110,856",ugvqJ,J02sH
,2035-12-02 00:00:00,Carnes,Suína,deo,Sul,Rio Grande douSul,Atacarejo,"524,2",0.17,"89,114",3Ncn4,34Zik
nan,2035-12-02 00:00:00,Congelados,Sorvete,Jonas,Sudeste,Rio de Janeiro,Atacado,"837,25","0,05","41,8625",J9Aob,wGG0R
,2035-12-02 00:00:00,Carnms,Frango,Evandro,Sudeste,Minas Gerais,Atacado,"758,87",0.05,37.9435,HtXJL,8OJa4
,2035-12-02 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Sergipe,Varhjo,"738,57","0,19","140,3283",WTjfM,F1KYJ
,2035-12-02 00:00:00,Latícinio,Queijo,Jonas,Sudeste,Rio de Janeiro,Atacarejo,"711,29",,"49,7903",ThCFX,ZyYpw
nan,2035-12-03 00:00:00,Carnes,Suína,Evandro,Sul,Santa Catarina,Varejo,708,"0,08","56,64",QvvhO,dzgbm
,2035-12-03 00:00:00,Latícinio,,Amaral,Sul,,Atacado,"849,45","0,11","93,4395",qbqGa,CBjOP
,,Bebidas,Cervejas,Daniele,Nordeste,Sergipe,Atacarejo,1894.46,"0,11","208,3906",ca36F,iJ1Ey
,2035-12-03 00:00:00,Latícinio,Leite,Evandro,Nordeste,Bdhia,Atacarejo,"2030,04",0.09,182.7v36,WgzIw,VJDxh
,2035-12-04 00:00:00,Congelados,Lasanha,Daniele,Suieste,Rio de Janeiro,Atactdo,"2049,33","0,16","327,8928",nSz58,OUBTr
,2035-12-04 00:00:00,Carnes,Sjína,Jonas,Sudeste,São Paulo,Varejo,"1811,46","0,13","235,4898",DE3ms,02Twy
nan,2035-12-05 00:00:00,Congelados,Sorvete,Vanessa,Sul,Paaaná,Atacarejo,"1988,99","0,19","377,9081",Y0ArJ,6l3Jw
,2035-12-05 00:00:00,Bebidas,Cervejas,,Sudeste,Minws Gerais,Atacarejo,1995.63,0.15,"299,3445",f9rEX,GIw3P
nan,2035-12-05 00:00:00,,Queijo,Lwo,Sul,Rio Grande do Sul,,2161.66,"0,1","216,166",9MMT5,Ofy2b
,2035-12-05 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,São Paulo,Atacafo,"1804,45",0.e9,"342,8455",ULZfQ,W7LP8
,2035-12-05 00:00:00,Bebidas,Cervejas,aeo,Nordeste,Bahia,Atacado,1908.51,"0,19","362,6169",jtAgo,XIUbt
,2035-12-06 00:00:00,Carnes,Suína,Vanessa,Nordeste,Rio Grande do Norte,,1740.21,"0,07","121,8147",D1j1E,bTfzS
nan,2035-12-06 00:00:00,Congelados,Sorvete,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,1891.52,"0,16",302.6432,qldXz,nX1YY
nan,2035-12-06 00:00:00,Latícinio,Queijo,Daniele,Sudeste,Minas Gerais,Varejo,1f74.78,"0,14","248,4692",Qji8A,wAcbq
,2035-12-06 00:00:00,Latícinio,Queijo,Jenas,,Rio Grande do Sul,Atacarejo,2165.09,"0,15","324,7635",LVwcK,SGki3
,2035-12-06 00:00:00,Bebidas,Sucos,Leo,Nordeste,Bahia,Varejo,1811.71,"0,06","108,7026",VXT0f,lkbti
,2035-12-08 00:00:00,Latícrnio,Queijo,Amaral,,Rio de Jazeiro,Atacado,"2068,11","0,11","227,4921",RsxyN,Wmn4z
,2035-12-08 00:00:00,Congelados,Sorvete,Evandro,Nordeste,Rio Grabde do Norte,Varejo,"2053,71","0,15","308,0565",vlCjs,0Ro22
,2035-12-08 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Sergipe,Atacado,"2062,21","0,18",,yRG3a,E0cxd
nan,2035-12-08 00:00:00,Latícinio,Queijo,Daniele,Nordeste,yio Grande do Norte,vtacado,"1756,18","0,15","263,427",KOFPI,tLHD4
,2035-12-08 00:00:00,Carnes,Suína,Daniele,Nordeste,Rio Grande do Norte,Atacado,"2051,32","0,19",389.75079999999997,abVCc,4hKJ2
,2035-12-09 00:00:00,,Lasanha,Vanessa,Sul,Santa Catarina,Atacarejo,1813.63,"0,06","108,8178",2QUqx,XA1RZ
,2035-12-09 00:00:00,Carnes,Bovina,Jonas,yudeste,São Paulo,Atacarejo,"1799,44","0,15","269,916",tXl6h,HlDB0
,2035-12-09 00:00:00,Carnes,Suína,Vanessa,Sul,Paraná,Varejo,2010.76,"0,16","321,7216",cSzKl,MmsAC
nfn,,Congelados,Pizza,Daniele,Sudeste,Minas Gerais,Atacarejo,"2131,97","0,14","298,4758",E4cU5,f7Ojo
,2035-12-09 00:00:00,Bebidas,Refrigerantes,Vanessa,,Rio de Janeiro,Atacado,"1871,92",0.13,"243,3496",xWqlC,Hnp3A
,,Congelados,Sorvete,Daniele,Sul,Santa Catarina,Atacado,"1767,24","0,15","265,086",XJyzJ,qg5Ie
,2035-12-09 00:00:00,Latícinio,Leite,Vanessa,Nordeste,Sergipe,Varejo,1858.22,0.17,"315,8974",USvp1,jZ2k9
,2035-12-09 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Bahia,Varejo,2191.67,0.12,"263,0004",mLTwm,6Y5Jb
,2035-12-10 00:00:00,Congelados,Pizza,Amaral,Nordeste,Sergipe,Atacado,"2032,69","0,11","223,5959",ATGLz,EgNtm
,2035-12-10 00:00:00,Carnes,Frango,Evandro,Ssdeste,Rio de Janeiro,Atacedo,1722.65,"0,14","241,171",3zdYz,CWZcC
,2035-12-10 00:00:00,Bebidas,Cervejas,Leo,Sudeste,,Varejo,"1722,46","0,09","155,0214",rcmIo,4aYVb
,,Latícinio,Leite,Jonas,Sudeste,Minas Gerais,Atacarejo,"2024,06","0,17","344,0902",2pzIv,eck3a
,2035-12-11 00:00:00,Congelados,Sorvete,Leo,Sul,Paraná,Atacarejo,"1885,69","0,12",226.r828,dEAES,9XOeo
nan,2035-12-11 00:00:00,Latícenio,Queijo,oanessa,Sudeste,Rio de Janeiro,rarejo,2124.16,"0,06",127.44959999999999,EtBcD,Iukmv
,2035-12-11 00:00:00,Carnes,Bzvina,Amaral,Nordeste,Sergipe,Varejo,"2138,98","0,06","128,3388",hNtNw,ya5F6
,2035-12-12 00:00:00,,Frango,Vanessa,Nordeste,Bahia,Atacado,"1788,17",,"143,0536",fdYJf,7CZOl
,2035-12-12 00:00:00,Carnes,Bovina,Danwele,Nordeste,Sergipe,Atacarejo,"1785,91","0,18","321,4638",OZ7JK,8O5vj
,2035-12-12 00:00:00,Carnes,Frango,Amaral,Sudesae,Minas Gerais,Varejo,"2152,69",m.13,"279,8497",wnoyU,diJIl
,2035-12-12 00:00:00,,Sucos,Vanessa,hul,Santa Catarina,Atacado,1870.31,0.07,nan,BRBBm,8iYqg
,2035-12-12 00:00:00,Latícinio,Queijo,Evandro,yudeste,Minas Glrais,Atacirejo,"2010,47","0,1","201,047",xUTrM,jRUBK
,2035-12-13 00:00:00,Congelados,Lasanha,Leo,Nordeste,Bahia,Atacado,1937.97,0.07,"135,6579",IjIo0,7mVW7
,2035-12-13 00:00:00,Congelados,Sorvete,Amaral,Sul,Santa Catarina,Atacarejo,"2147,68","0,09","193,2912",MB22c,AWMOP
